longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,location
145,-37.78,2023,1,16,2023-01-16,29.3,25,14,25,31.6 m,3,26,7.9,26,5.4,26,5.5,26,7,26,5.5,25,5.6,26,5.5,25,6.4,26,2024-10-27,1019.2,25,23.1,42,0.1,25,34.1,26,87,26,13.9,18.7,26,25,Alphington
145,-37.78,2023,1,17,2023-01-17,37.7,25,16.3,25,31.6 m,4.7,26,10.3,26,7.5,26,7.4,26,9.5,26,9.7,25,7.7,26,9.7,25,8.9,26,2024-10-27,1015.4,25,28.2,42,0,25,28.5,26,100,26,18.6,29.9,26,25,Alphington
145,-37.78,2023,1,18,2023-01-18,19.6,25,19.2,25,31.6 m,0.9,26,0.9,26,0.9,26,1,26,1.1,26,3.1,25,0.8,26,3.1,25,1,26,2024-10-27,1010.8,25,4,42,6.8,25,95.6,26,98,26,21.8,0.9,26,25,Alphington
145,-37.78,2023,1,19,2023-01-19,19.6,25,14,25,31.6 m,2.1,26,6.1,26,4.1,26,4.1,26,5.2,26,5.8,25,4.2,26,5.8,25,4.6,26,2024-10-27,1016.4,25,19.7,42,6,25,46.5,26,66.4,26,10.6,10.3,26,25,Alphington
145,-37.78,2023,1,20,2023-01-20,22.2,25,14.7,25,31.6 m,4.4,26,8.8,26,6.6,26,5.6,26,6.9,26,6.2,25,6.7,26,6.2,25,6.6,26,2024-10-27,1017.4,25,30.1,42,0,25,38.9,26,62.2,26,10.4,13.4,26,25,Alphington
145,-37.78,2023,1,21,2023-01-21,25.9,25,12.9,25,31.6 m,5.8,26,7,26,6.4,26,5.1,26,6,26,6.6,25,6.6,26,6.6,25,6.2,26,2024-10-27,1016.1,25,28,42,0,25,47.6,26,100,26,15.9,11.6,26,25,Alphington
145,-37.78,2023,1,22,2023-01-22,24.7,25,16.8,25,31.6 m,5.5,26,6.7,26,6.1,26,4.8,26,5.6,26,5.6,25,6.3,26,5.6,25,5.6,26,2024-10-27,1016.8,25,25.8,42,0,25,56.9,26,92.6,26,17.7,9.9,26,25,Alphington
145,-37.78,2023,1,23,2023-01-23,28.3,25,17.9,25,31.6 m,5.5,26,8.8,26,7.1,26,6,26,7.3,26,6.3,25,7.3,26,6.3,25,6.9,26,2024-10-27,1016,25,29,42,0,25,43.7,26,82,26,16.8,16.2,26,25,Alphington
145,-37.78,2023,1,24,2023-01-24,28.6,25,15.1,25,31.6 m,1.6,26,5.4,26,3.5,26,3.8,26,5.1,26,4.8,25,3.5,26,4.8,25,4.4,26,2024-10-27,1011.4,25,13.3,42,0,25,42.9,26,97.9,26,16.8,15.3,26,25,Alphington
145,-37.78,2023,1,25,2023-01-25,30.8,25,16,25,31.6 m,5.8,26,7.9,26,6.8,26,5.8,26,6.9,26,6.9,25,7,26,6.9,25,6.8,26,2024-10-27,1012.1,25,27.2,42,5.8,25,43.7,26,100,26,19.4,16.5,26,25,Alphington
145,-37.78,2023,1,26,2023-01-26,22.7,25,15.1,25,31.6 m,5,26,6.6,26,5.8,26,4.7,26,5.5,26,7,25,6,26,7,25,5.5,26,2024-10-27,1015.4,25,25.9,42,0,25,54.4,26,87.5,26,15,9.6,26,25,Alphington
145,-37.78,2023,1,27,2023-01-27,28.2,25,10.9,25,31.6 m,4.6,26,8.7,26,6.7,26,6,26,7.6,26,8.4,25,6.9,26,8.4,25,7.4,26,2024-10-27,1016,25,29.8,42,0,25,30.9,26,90.6,26,11.8,17.8,26,25,Alphington
145,-37.78,2023,1,28,2023-01-28,34.5,25,13.8,25,31.6 m,0.2,26,8.7,26,4.4,26,5.9,26,8.3,26,6.8,25,4.5,26,6.8,25,7,26,2024-10-27,1007.7,25,17.6,42,0,25,21.4,26,74.2,26,11.7,29.1,26,25,Alphington
145,-37.78,2023,1,29,2023-01-29,23.8,25,19,25,31.6 m,1.4,26,2.3,26,1.8,26,1.9,26,2.3,26,2.7,25,1.8,26,2.7,25,1.9,26,2024-10-27,1012.6,25,6.2,42,0.1,25,72.9,26,97.9,26,21.5,5.9,26,25,Alphington
145,-37.78,2023,1,30,2023-01-30,21.8,25,17.6,25,31.6 m,1.9,26,5.3,26,3.6,26,3.6,26,4.5,26,5.2,25,3.7,26,5.2,25,3.8,26,2024-10-27,1014.4,25,15.3,42,0,25,56.7,26,73.6,26,14.8,9.7,26,25,Alphington
145,-37.78,2023,1,31,2023-01-31,23.2,25,15.3,25,31.6 m,4.4,26,6.8,26,5.6,26,4.7,26,5.7,26,6.5,25,5.8,26,6.5,25,5.5,26,2024-10-27,1009.7,25,25.1,42,0,25,50.7,26,82.9,26,14.4,10.8,26,25,Alphington
145,-37.78,2023,2,1,2023-02-01,21.6,25,12.1,25,31.6 m,2.2,26,4.6,26,3.4,26,3.3,26,4.2,26,4.8,25,3.5,26,4.8,25,4,26,2024-10-27,1006.3,25,15.8,42,0,25,50.8,26,92.9,26,13.1,9.2,26,25,Alphington
145,-37.78,2023,2,2,2023-02-02,21.8,25,11,25,31.6 m,0.4,26,5.8,26,3.1,26,3.9,26,5.2,26,6.2,25,3.1,26,6.2,25,4.4,26,2024-10-27,997.7,25,14.8,42,0.2,25,34.1,26,67.8,26,8.9,13.2,26,25,Alphington
145,-37.78,2023,2,3,2023-02-03,19,25,10.8,25,31.6 m,1,26,4.9,26,3,26,3.3,26,4.4,26,4.9,25,3,26,4.9,25,3.9,26,2024-10-27,992.6,25,14.8,42,12.1,25,44.2,26,74.9,26,9.7,9.6,26,25,Alphington
145,-37.78,2023,2,4,2023-02-04,21.4,25,10.8,25,31.6 m,2.8,26,3.3,26,3,26,2.4,26,3,26,4,25,3,26,4,25,3.1,26,2024-10-27,1003.8,25,11.8,42,6.4,25,58.9,26,100,26,15,6.6,26,25,Alphington
145,-37.78,2023,2,5,2023-02-05,20,25,12.7,25,31.6 m,2,26,3.7,26,2.8,26,2.6,26,3.2,26,4.3,25,2.8,26,4.3,25,3.1,26,2024-10-27,1016.9,25,11.4,42,0.7,25,59,26,94,26,13.8,7.1,26,25,Alphington
145,-37.78,2023,2,6,2023-02-06,21.2,25,15.1,25,31.6 m,2.9,26,4.7,26,3.8,26,3.4,26,4.1,26,5.8,25,3.9,26,5.8,25,3.9,26,2024-10-27,1020.1,25,17,42,2.6,25,59.6,26,87.5,26,15,7.9,26,25,Alphington
145,-37.78,2023,2,7,2023-02-07,21.5,25,15.6,25,31.6 m,3.6,26,6.6,26,5.1,26,4.4,26,5.4,26,5.8,25,5.2,26,5.8,25,5.1,26,2024-10-27,1019.6,25,23.4,42,0,25,51.5,26,74.5,26,13.2,10.2,26,25,Alphington
145,-37.78,2023,2,8,2023-02-08,22.9,25,13.4,25,31.6 m,4.4,26,6.6,26,5.5,26,4.6,26,5.5,26,6.6,25,5.6,26,6.6,25,5.4,26,2024-10-27,1016.9,25,25.2,42,0,25,48.4,26,87.9,26,13.5,10.6,26,25,Alphington
145,-37.78,2023,2,9,2023-02-09,27.6,25,12.4,25,31.6 m,5.7,26,7.1,26,6.4,26,5.1,26,6.2,26,6.6,25,6.5,26,6.6,25,6.2,26,2024-10-27,1010.8,25,27.6,42,0.1,25,44.4,26,100,26,16.4,13.1,26,25,Alphington
145,-37.78,2023,2,10,2023-02-10,27.7,25,15.1,25,31.6 m,5.9,26,6.7,26,6.3,26,4.9,26,5.8,26,6.6,25,6.4,26,6.6,25,5.8,26,2024-10-27,1007.2,25,26.2,42,0,25,51.2,26,100,26,19,11.8,26,25,Alphington
145,-37.78,2023,2,11,2023-02-11,29.8,25,14.7,25,31.6 m,6.2,26,7.3,26,6.7,26,5.3,26,6.4,26,8.4,25,6.8,26,8.4,25,6.3,26,2024-10-27,1000.4,25,27.2,42,0,25,46.5,26,100,26,19.5,14.2,26,25,Alphington
145,-37.78,2023,2,12,2023-02-12,21.1,25,16.7,25,31.6 m,3.2,26,5.9,26,4.6,26,4,26,4.9,26,6.1,25,4.7,26,6.1,25,4.6,26,2024-10-27,1009.8,25,20.7,42,0,25,57.2,26,75.3,26,14.3,9.1,26,25,Alphington
145,-37.78,2023,2,13,2023-02-13,21.1,25,15,25,31.6 m,0.7,26,5.8,26,3.3,26,3.8,26,5,26,5.7,25,3.3,26,5.7,25,4.2,26,2024-10-27,1014.6,25,15.2,42,0,25,43.6,26,64,26,10.9,11.9,26,25,Alphington
145,-37.78,2023,2,14,2023-02-14,23.3,25,11.1,25,31.6 m,4.9,26,6.3,26,5.6,26,4.4,26,5.3,26,7.5,25,5.7,26,7.5,25,5.6,26,2024-10-27,1015.3,25,26.2,42,0,25,47.6,26,100,26,13.6,10.1,26,25,Alphington
145,-37.78,2023,2,15,2023-02-15,32.7,25,11.2,25,31.6 m,2.9,26,7.5,26,5.2,26,5.5,26,7.3,26,7.8,25,5.3,26,7.8,25,6.8,26,2024-10-27,1013.9,25,22,42,0,25,29.9,26,100,26,14.8,21.5,26,25,Alphington
145,-37.78,2023,2,16,2023-02-16,37.5,25,16.7,25,31.6 m,1.8,26,9.9,26,5.8,26,6.6,26,8.9,26,7.6,25,5.9,26,7.6,25,8.3,26,2024-10-27,1013.4,25,22.2,42,0,25,24.5,26,83.2,26,15.8,32.6,26,25,Alphington
145,-37.78,2023,2,17,2023-02-17,40.9,25,22.2,25,31.6 m,0,26,12,26,6,26,7.2,26,10.2,26,10.3,25,6.1,26,10.3,25,9.8,26,2024-10-27,1010.3,25,20.8,42,0,25,18.1,26,52.3,26,14,46.2,26,25,Alphington
145,-37.78,2023,2,18,2023-02-18,24.9,25,16.6,25,31.6 m,2.9,26,7,26,5,26,4.6,26,5.8,26,6.4,25,5.1,26,6.4,25,5.4,26,2024-10-27,1014,25,21.9,42,0,25,45.1,26,75.2,26,14.2,13.6,26,25,Alphington
145,-37.78,2023,2,19,2023-02-19,28.3,25,13.2,25,31.6 m,4.7,26,7.1,26,5.9,26,5,26,6.2,26,6.1,25,6,26,6.1,25,6.1,26,2024-10-27,1018.9,25,25.3,42,0,25,41.9,26,100,26,16.1,14.7,26,25,Alphington
145,-37.78,2023,2,20,2023-02-20,25.3,25,13.3,25,31.6 m,5.7,26,5.8,26,5.8,26,4.3,26,4.9,26,6.6,25,5.9,26,6.6,25,5.3,26,2024-10-27,1020.2,25,25.2,42,0,25,55.2,26,100,26,17.8,9.1,26,25,Alphington
145,-37.78,2023,2,21,2023-02-21,22.6,25,17.1,25,31.6 m,3,26,5.8,26,4.4,26,3.9,26,4.8,26,6,25,4.4,26,6,25,4.5,26,2024-10-27,1027.2,25,19.4,42,0,25,55.8,26,78.5,26,15.3,9.9,26,25,Alphington
145,-37.78,2023,2,22,2023-02-22,30.8,25,13.5,25,31.6 m,3.3,26,8.3,26,5.8,26,5.6,26,7.3,26,9.4,25,5.9,26,9.4,25,6.9,26,2024-10-27,1024.5,25,24.7,42,0,25,31.7,26,91.2,26,14.1,20.5,26,25,Alphington
145,-37.78,2023,2,23,2023-02-23,32.5,25,16.7,25,31.6 m,1.4,26,10,26,5.7,26,6.1,26,8.3,26,6.5,25,5.8,26,6.5,25,7.5,26,2024-10-27,1021,25,23.7,42,0,25,24.3,26,62.6,26,11.9,27.1,26,25,Alphington
145,-37.78,2023,2,24,2023-02-24,32.7,25,18.2,25,31.6 m,1.9,26,10,26,6,26,6.2,26,8.3,26,8.7,25,6.1,26,8.7,25,7.5,26,2024-10-27,1017.5,25,24.2,42,0,25,27.3,26,64.6,26,13.5,26.7,26,25,Alphington
145,-37.78,2023,2,25,2023-02-25,26.9,25,21.9,25,31.6 m,0,26,3.3,26,1.7,26,3.7,26,5.6,26,3.5,25,1.6,26,3.5,25,3.9,26,2024-10-27,1012.6,25,4.2,42,0,25,33.6,26,45.3,26,11.9,21,26,25,Alphington
145,-37.78,2023,2,26,2023-02-26,24.5,25,14.8,25,31.6 m,1.1,26,5.3,26,3.2,26,3.5,26,4.7,26,4.7,25,3.2,26,4.7,25,4.2,26,2024-10-27,1012.2,25,13.8,42,0.9,25,44.9,26,82,26,13.8,12.7,26,25,Alphington
145,-37.78,2023,2,27,2023-02-27,20.3,25,15.8,25,31.6 m,2.5,26,3.4,26,2.9,26,2.3,26,2.8,26,3.9,25,2.9,26,3.9,25,2.8,26,2024-10-27,1014.9,25,10.6,42,4.1,25,70.1,26,93.1,26,16.7,5.5,26,25,Alphington
145,-37.78,2023,2,28,2023-02-28,17.7,25,15.9,25,31.6 m,0.9,26,2.6,26,1.7,26,1.8,26,2.3,26,2.4,25,1.7,26,2.4,25,2,26,2024-10-27,1012.7,25,5.9,42,0.4,25,73.1,26,82,26,14.8,4.9,26,25,Alphington
145,-37.78,2023,3,1,2023-03-01,22,25,13.9,25,31.6 m,3.9,26,4.8,26,4.4,26,3.5,26,4.1,26,4.3,25,4.4,26,4.3,25,3.8,26,2024-10-27,1012.8,25,20.3,42,2.2,25,59.8,26,99.5,26,15.8,7.5,26,25,Alphington
145,-37.78,2023,3,2,2023-03-02,21.6,25,13.8,25,31.6 m,1.3,26,4.1,26,2.7,26,2.9,26,3.7,26,4.4,25,2.7,26,4.4,25,3.1,26,2024-10-27,1014.6,25,12.2,42,0.7,25,53.5,26,87.5,26,13.8,9.1,26,25,Alphington
145,-37.78,2023,3,3,2023-03-03,21,25,14.6,25,31.6 m,2.8,26,6,26,4.4,26,3.9,26,4.9,26,6.3,25,4.5,26,6.3,25,4.2,26,2024-10-27,1018.5,25,21.1,42,0.1,25,50.7,26,75.9,26,12.6,9.9,26,25,Alphington
145,-37.78,2023,3,4,2023-03-04,31.9,25,12.9,25,31.6 m,1.7,26,6.8,26,4.2,26,4.8,26,6.5,26,5.8,25,4.3,26,5.8,25,5.7,26,2024-10-27,1013.2,25,17.8,42,0,25,32.1,26,100,26,15.2,20.8,26,25,Alphington
145,-37.78,2023,3,5,2023-03-05,34,25,14.9,25,31.6 m,2,26,7.5,26,4.7,26,5.2,26,7,26,7.2,25,4.8,26,7.2,25,6.2,26,2024-10-27,1004.2,25,18.8,42,0,25,31.8,26,99.8,26,16.9,23.7,26,25,Alphington
145,-37.78,2023,3,6,2023-03-06,25.5,25,14.6,25,31.6 m,2.1,26,6.7,26,4.4,26,4.3,26,5.6,26,7,25,4.5,26,7,25,4.8,26,2024-10-27,1004.8,25,20.1,42,6.1,25,40.2,26,78.9,26,13.1,14.6,26,25,Alphington
145,-37.78,2023,3,7,2023-03-07,23.7,25,14.7,25,31.6 m,0.4,26,6.2,26,3.3,26,3.9,26,5.3,26,6,25,3.3,26,6,25,4.2,26,2024-10-27,1006.3,25,15.1,42,0.1,25,37.2,26,65.2,26,10.9,14.7,26,25,Alphington
145,-37.78,2023,3,8,2023-03-08,20.1,25,11.5,25,31.6 m,0.9,26,5.1,26,3,26,3.3,26,4.4,26,4.6,25,3.1,26,4.6,25,3.7,26,2024-10-27,1007,25,15.4,42,0.9,25,42.9,26,74.5,26,10.1,10.5,26,25,Alphington
145,-37.78,2023,3,9,2023-03-09,22.7,25,11.8,25,31.6 m,0.4,26,4.7,26,2.5,26,3.3,26,4.6,26,4,25,2.6,26,4,25,3.6,26,2024-10-27,1011.8,25,12.2,42,0,25,38.8,26,77.4,26,10.7,12.6,26,25,Alphington
145,-37.78,2023,3,10,2023-03-10,24.7,25,14,25,31.6 m,2.1,26,5.8,26,4,26,3.9,26,5,26,4.4,25,4,26,4.4,25,4.4,26,2024-10-27,1016.8,25,18.5,42,0,25,44,26,85.8,26,13.7,12.8,26,25,Alphington
145,-37.78,2023,3,11,2023-03-11,25.6,25,12.8,25,31.6 m,3.9,26,5.3,26,4.6,26,3.8,26,4.6,26,5.4,25,4.6,26,5.4,25,4.4,26,2024-10-27,1014.2,25,20.9,42,0,25,50.3,26,100,26,16.5,10.6,26,25,Alphington
145,-37.78,2023,3,12,2023-03-12,21.3,25,15.5,25,31.6 m,1.6,26,4.8,26,3.2,26,3.2,26,4.1,26,2.5,25,3.2,26,2.5,25,3.4,26,2024-10-27,1014.5,25,14.9,42,0,25,54.5,26,78.4,26,13.8,9.4,26,25,Alphington
145,-37.78,2023,3,13,2023-03-13,23.6,25,11,25,31.6 m,3,26,5.6,26,4.3,26,3.8,26,4.8,26,4.6,25,4.3,26,4.6,25,4.5,26,2024-10-27,1018,25,20.9,42,0,25,44.3,26,98.3,26,12.9,11.1,26,25,Alphington
145,-37.78,2023,3,14,2023-03-14,31,25,14.8,25,31.6 m,2.5,26,6.6,26,4.5,26,4.5,26,6,26,5.8,25,4.5,26,5.8,25,5.4,26,2024-10-27,1016.7,25,18.9,42,0,25,38.1,26,100,26,17.1,18.4,26,25,Alphington
145,-37.78,2023,3,15,2023-03-15,27.1,25,17.2,25,31.6 m,2.6,26,5.3,26,4,26,3.6,26,4.6,26,4.7,25,4,26,4.7,25,4.1,26,2024-10-27,1013.8,25,16.5,42,0,25,51.9,26,94.8,26,18.6,12.4,26,25,Alphington
145,-37.78,2023,3,16,2023-03-16,29.1,25,16.8,25,31.6 m,0.5,26,7.5,26,4,26,4.6,26,6.3,26,6.3,25,4,26,6.3,25,5.3,26,2024-10-27,1010,25,17.1,42,1,25,32.8,26,69,26,13.2,20.5,26,25,Alphington
145,-37.78,2023,3,17,2023-03-17,25.3,25,15.3,25,31.6 m,1.8,26,7,26,4.4,26,4.3,26,5.7,26,5.9,25,4.4,26,5.9,25,4.9,26,2024-10-27,1016.3,25,20.3,42,1.7,25,39.1,26,72.5,26,12.6,15.1,26,25,Alphington
145,-37.78,2023,3,18,2023-03-18,36.3,25,13.3,25,31.6 m,0,26,4.7,26,2.4,26,4.9,26,7.5,26,7,25,2.3,26,7,25,6.3,26,2024-10-27,1011.3,25,8.1,42,0,25,19.7,26,78,26,11.9,31.9,26,25,Alphington
145,-37.78,2023,3,19,2023-03-19,19.3,25,16.8,25,31.6 m,1.2,26,3.1,26,2.2,26,2,26,2.6,26,3.1,25,2.2,26,3.1,25,2.1,26,2024-10-27,1019.4,25,7.4,42,0,25,70.6,26,82.6,26,15.8,5.7,26,25,Alphington
145,-37.78,2023,3,20,2023-03-20,21.3,25,14.5,25,31.6 m,1.1,26,6.5,26,3.8,26,3.8,26,5.2,26,4.6,25,3.8,26,4.6,25,4.4,26,2024-10-27,1027.2,25,19,42,0,25,40.3,26,61.8,26,10.2,12.6,26,25,Alphington
145,-37.78,2023,3,21,2023-03-21,19.6,25,10.7,25,31.6 m,0.5,26,2.3,26,1.4,26,2,26,2.8,26,1.2,25,1.4,26,1.2,25,2.2,26,2024-10-27,1025.5,25,5.3,42,0.5,25,51.8,26,91.8,26,11.8,8,26,25,Alphington
145,-37.78,2023,3,22,2023-03-22,23.5,25,12.9,25,31.6 m,3.8,26,4,26,3.9,26,2.9,26,3.5,26,3.4,25,3.9,26,3.4,25,3.6,26,2024-10-27,1021,25,18.4,42,1.3,25,60.1,26,100,26,17.4,7.2,26,25,Alphington
145,-37.78,2023,3,23,2023-03-23,23.4,25,14.5,25,31.6 m,2.5,26,3.5,26,3,26,2.6,26,3.2,26,2.1,25,3,26,2.1,25,3.1,26,2024-10-27,1017.3,25,13.8,42,5.2,25,61.2,26,100,26,17.6,7.5,26,25,Alphington
145,-37.78,2023,3,24,2023-03-24,21,25,15.8,25,31.6 m,0.9,26,3.1,26,2,26,2,26,2.7,26,2.8,25,2,26,2.8,25,2.2,26,2024-10-27,1019.4,25,6.5,42,8.2,25,63.6,26,88.1,26,15.8,7.1,26,25,Alphington
145,-37.78,2023,3,25,2023-03-25,20.4,25,11.2,25,31.6 m,2.1,26,3.6,26,2.9,26,2.6,26,3.2,26,3.5,25,2.9,26,3.5,25,3.2,26,2024-10-27,1021.4,25,14.9,42,0.1,25,56.4,26,100,26,13.5,7.3,26,25,Alphington
145,-37.78,2023,3,26,2023-03-26,20.1,25,10.1,25,31.6 m,0.9,26,3.2,26,2.1,26,2.3,26,3.1,26,1.9,25,2.1,26,1.9,25,2.8,26,2024-10-27,1017.2,25,10.9,42,0,25,51.9,26,98.8,26,12.2,7.9,26,25,Alphington
145,-37.78,2023,3,27,2023-03-27,18.3,25,13.1,25,31.6 m,1.1,26,1.2,26,1.2,26,1.1,26,1.4,26,0.5,25,1.1,26,0.5,25,1.4,26,2024-10-27,1013,25,4.2,42,0,25,76.6,26,100,26,16.1,3.3,26,25,Alphington
145,-37.78,2023,3,28,2023-03-28,22.2,25,15.2,25,31.6 m,3,26,3.3,26,3.2,26,2.5,26,2.9,26,2,25,3.2,26,2,25,3,26,2024-10-27,1012.3,25,14.9,42,9.1,25,68,26,100,26,18.2,5.8,26,25,Alphington
145,-37.78,2023,3,29,2023-03-29,18.7,25,14.4,25,31.6 m,2,26,2.7,26,2.3,26,1.8,26,2.2,26,3.1,25,2.3,26,3.1,25,2.1,26,2024-10-27,1009,25,9,42,3.9,25,71.9,26,94.5,26,15.5,4.6,26,25,Alphington
145,-37.78,2023,3,30,2023-03-30,19.4,25,12,25,31.6 m,1.2,26,3.8,26,2.5,26,2.6,26,3.4,26,3.5,25,2.5,26,3.5,25,3.1,26,2024-10-27,1010.7,25,13.4,42,9.9,25,53.7,26,86.3,26,12.1,8,26,25,Alphington
145,-37.78,2023,3,31,2023-03-31,20.1,25,13.3,25,31.6 m,0.7,26,3.3,26,2,26,2.3,26,3,26,2.4,25,2,26,2.4,25,2.6,26,2024-10-27,1013,25,9.7,42,0.3,25,57,26,87.8,26,13.4,7.8,26,25,Alphington
